author,comment,publishedAt,likeCount
@Sayangnya_Gulu,"Tugas bomba lebih dari pada itu....
bomba ni penyelamat.... kucing atas pohon, kerbau masuk parit, kuda terlepas, ular dalam rumah... Semua kami selamatkan",2025-11-12T10:16:14Z,2
@margarethadevy7688,"WE LOVE YOU DAMKAR INDONESIAAA!!!!! the real hero sih menurut aku. Jaman aku kecil, bahkan nggak ada yg nyebutin cita² buat jadi damkar. Tapi setelah aku jadi orang tua, punya anak laki satu, dia seneng banget dan slalu bilang ""ibuk, ada fire fighter!!!"" Kalo lewat kantor damkar deker rumah, slalu excited, aku bangga banget anakku bisa mengenal salah satu profesi hebat dunia ❤❤❤",2025-11-12T10:14:48Z,17
@riskisulistiyani1372,Walang sangit harus nonton podcast ini biar nggak liat kedaruratan orang dr duitnya doang 😏😏😏,2025-11-12T10:14:04Z,3
@Peceieie,"Di tempat saya ada warga manggil damkar untuk menasihati anaknya yang sering keluyuran, sejauh ini, ini yang paling jauh 😁",2025-11-12T10:13:53Z,0
@dhitaalifiaalfianty3017,Suka banget eps podcast kali ini ❤,2025-11-12T10:13:38Z,0
@kuroken6491,"Damkar X
Damcare ✓",2025-11-12T10:13:33Z,0
@ratriindraswari2881,Baru kepikiran kalau di show 911 emang kebanyakan dispatch lapornya ke Fire fighter dan pasti datang ke lokasi kejadian,2025-11-12T10:12:53Z,0
@ayambakar5037,kereeennnnnnnnnnnnnnn,2025-11-12T10:12:30Z,0
@muhammadrizkifadhlilah681,Ngundang damkar tapi kok ga ngundang mas anca sebagai penjual tabung apar?,2025-11-12T10:12:15Z,0
@priskaardianaadilutvita1953,Seru kyknya bang klo undang orang² dg profesi² yg beragam,2025-11-12T10:12:03Z,0
@hallochel,❤❤,2025-11-12T10:11:59Z,0
@isur_art,"Damkar ❌️
DamCARE✅️",2025-11-12T10:11:57Z,0
@udjsnsjnxnde,"menurut gw pajak negara itu sebagian besarnya salurin ke damkar, karena resikonya tinggi, kalo sebelah resikonya itu masyarakat sendiri 😂",2025-11-12T10:11:46Z,8
@10.Biantara,😮,2025-11-12T10:11:46Z,0
@nailatuliza7147,Ni podcast Ter bermanfaat dan berguna ga sia sia nonton podcast nya dapet ilmu jga ga yg ngobrol biasa doang,2025-11-12T10:10:37Z,0
@rizkyy.adrianz,"KELAZ Bang Radit.
Bisa Mendatangkan POLISI MILITER KONOHA..

2 UCHIHA Nih Guys...",2025-11-12T10:09:19Z,0
@baramuktip5926,Seru bgt jokes mereka nyambung lagi wkwkwk,2025-11-12T10:09:13Z,0
@fauziyyahrahma2093,bg radit kyk kecil bgt disini wkwkw 0:08,2025-11-12T10:09:10Z,0
@IshowBuluKelamin,mas radit sarkasnya ngena bangt ini 😂,2025-11-12T10:09:10Z,1
@SxL-j7g,"Gila badannya rata rata jadi semua, karna biar maintenance tanggung jawab dengan lebih ringan, rispek damkar 🫡🫡🫡",2025-11-12T10:08:25Z,3
@vindariaaprilla4651,isilop mana bisa kek gini,2025-11-12T10:08:15Z,0
@Wahyudi-n9u,"Maksudnya bang Radit sedang nyindir ke Sigit bahwa damkar aja hadir untuk masyarakat, masa polisi ga hadir mengayomi?",2025-11-12T10:07:51Z,0
@AllySandrana,"Beda ya yg tulus melayani masyarakat badannya juga proper atletis tidak obese.
Pahala yang besar menunggu kalian pak, semoga selalu diberi kesehatan dan keselamatan.",2025-11-12T10:07:19Z,794
@azizahfitri-hn7yz,Lama2 damkar dipersenjatai pistol soalnya lebih berguna,2025-11-12T10:07:03Z,0
@gusnan2658,"jujur bang, abang keliatan mini disini maaf",2025-11-12T10:07:02Z,0
@kakaungker,hal yg konyol blom di tanya si “ contoh kalian pernah dapat laporan yg paling konyol”,2025-11-12T10:07:01Z,0
@TitikRindu77,Nonton ini sambil minum susu enak banget nihhh,2025-11-12T10:05:53Z,0
@sukriaja3692,LEBAK BULUS  PONDOK PINANG HADIR ..🤲👌🙏🤝🤲 1:00,2025-11-12T10:05:06Z,0
@elilelilelil,"Sumpah seru banget, NAIKIN GAJI BAPAK BAPAK DAMKAR MEREKA YANG BENERAN KERJA!",2025-11-12T10:04:14Z,0
@andikafaradillasandy,"orang lari kelua, kite lari kedalam, bomba tak padam api je, kucing atas pokok, ula masuk rumah, gibran masuk WC",2025-11-12T10:03:49Z,7
@Dianmeimei,Nah..kyk bpk2 damkar gini nih yg hrs N wajib dapat gaji gede..bkn tikus2 berdasi bermuka tembok,2025-11-12T10:03:44Z,0
@guitarproject816,"Inilah DAMKAR 🔥 orang"" yg dihubungi PERTAMA kali saat ada yg mngalami Hal yg nggk bsa ditangani oleh SEMBARANGAN orang..",2025-11-12T10:02:49Z,0
@darwinedwina,Kalau di series 911 yg turun tangan untuk semua telpon darurat tuh hampir selalu damkar didampingi polisi setempat. Jadi kalau lihat kerja damkar Indonesia akhir2 ini serasa lihat series 911 di kehidupan nyata. Hehe..,2025-11-12T10:02:37Z,0
@TriYanto_28,Mending damkar dr pada instansi yg satunya ga ada kerjaan tp gaji gede.,2025-11-12T10:02:33Z,0
@ridwanulmaula3677,Wih Pelatih pusdiklat masuk podcast bang Radit kereeen 🤟🚒,2025-11-12T10:02:12Z,2
@intandriana,"boleh ga sih kalo lagi sendiri di rumah, terus gas buat kompor abis, kita minta tolong pemadam buat pasangin gasnya???",2025-11-12T10:01:21Z,1
@richadvernando,"Pernah manggil damkar buat evakuasi sarang tawon, waktu itu gak bisa langsung datang. Karna APD sarang tawon nya di pinjam unit damkar lain.
Beberapa hari gak ada kabar, kirain gak bakal dateng taunya hari ke 7 di hubungi lg sama damkar nya, APD sudah ada,
Malemnya langsung otw evakuasi 👍🏻👍🏻👍🏻.
Saran anggaran untuk damkar di tambah deh mereka bahkan ingat laporan yg sudah seminggu, datang- evakuasi- pulang. Ga banyak ba bi bu",2025-11-12T10:00:26Z,0
@kwtsr21,fix anak saya boleh jadi damkar tapi ga boleh jadi pol,2025-11-12T09:59:47Z,0
@ongkiikkpc,"layakkan gaji mereka, jaminan masa tua, perlengkapan pendukung kesalamatan mereka, asuransi kecelakaan kerja dll

masyarakat sangat rela untuk semua itu!
kalau bisa anggaran nya  dipotong dari anggaran isilop",2025-11-12T09:59:41Z,377
@reprasetya632,Penyelamatan uang nrgara bisa pak?,2025-11-12T09:59:22Z,0
@PujaDarmawan-o6k,Damkar selalu dihati❤,2025-11-12T09:59:10Z,0
@yulihertanti1455,"Real ""Pahlawan rakyat Indonesia"" ❤ walaupuh sptnya receh remeh temeh tp buat paranoid bagi yg merasakan, bang Radit sampai ketawa ,mon maaf bang radit bikin bpk damkarnya sampai baper, sangking absurdnya masalah rakyat. Thanks bapak2 damkar, sehat selalu.",2025-11-12T09:59:06Z,0
@Bungamatahari28,"Padahal ada beberapa kasus yang harus nya lapor poli,tapi kita semua sudah tidak percaya dengan yg namanya poli, laporan sepele gak diladenin sedangkan damkar sepele aja dilakukan dengan baik kadang tanpa bayaran dari si klalen juga... damkar harus jadi pahlawan sih dari pada poli",2025-11-12T09:59:03Z,0
@near15-u1d,Bang radittt imuttt bgtt ditengah2😭🙏,2025-11-12T09:58:44Z,0
@innekebaru,Emang banget sih apa2 skrg damkar 😂😂😂😂,2025-11-12T09:58:35Z,0
@doitmyway2651,"Polisi apa nggak malu ya, sekarang masyarakat lebih suka Dan percaya damkar, padahal fungsi utama menyelamatka / melindungi masyarata tu polisi, kek gaada harga dirinya bngt polisi, apalagi habis demo2 kemarin 😅",2025-11-12T09:56:58Z,42
@muhammadjafarsodik9076,Bang serius tanya. Sponsornya kan susu untuk anak. 3-5tahun. Ko duetnya sama pemadam si?,2025-11-12T09:56:54Z,0
@Ariesmood19,Emang harus sii ngundang damkar yg udh banyak jasa nyata,2025-11-12T09:56:27Z,0
@NadyaGemoy.K24Gemoy,Naikan gaji damkar ☝️☝️,2025-11-12T09:56:11Z,0
@loudry17,Mana nih parcok pada nonton sampai selesai kaga?,2025-11-12T09:55:31Z,0
@timotiusjherlambang1622,"Di badan sebelah, harus buat surat laporan dulu sama ada uang rokoknya 😃",2025-11-12T09:55:12Z,5
@komangratnautami,seruuu,2025-11-12T09:54:22Z,0
@yantoyasi,real melayani masyarakat,2025-11-12T09:54:08Z,0
@kratonbola_hokki,"Asli Kren banget , nyentil halus tapi tajem banget 😂😂😂",2025-11-12T09:53:37Z,0
@NABIL-fh4oc,Bukannya kerja eh malah podcast pakai baju dinas pula aduh rndah,2025-11-12T09:53:31Z,0
@pslmaa,"lagi² isinya daging, pengalaman damkar, sosialisasi alat damkar, ngomongin tinggi badan even sampe ke ranah keluarga",2025-11-12T09:53:13Z,7
@aurickris,"mari kita sama-sama bilang ""TERIMAKASIH DAMKAR"" ❤",2025-11-12T09:53:04Z,80
@Rosemund_gonegirl,#MASRADITJANGANPESIMIS lol...... ,2025-11-12T09:52:52Z,0
@isyfanihdaaulia8300,satu kalimat: naikkan gaji mereka 🎉,2025-11-12T09:52:42Z,0
@ghosttoo3,Asik banget Weh wkwkw😂,2025-11-12T09:50:52Z,0
@heriapriyanto5166,Kalo di liat sih emang iya sih damkar hal sepele aja di kerjain coba kalo lapor yg onoh  hemmmmm,2025-11-12T09:50:40Z,1
@ironwiredglasses,seriusan ini damkar dibarengin iklan susu? wow 🤯,2025-11-12T09:50:27Z,0
@HealMew2,Suara Bang Septian mirip sama suara Bang Ikhsan Football Manager sumpah,2025-11-12T09:49:45Z,0
@foryourinformationindonesia,Aduh kok damkar banyak banget sih tugasnya 😡 terus polisi apa kerjanya?,2025-11-12T09:49:18Z,0
@slork1293,jujur gibran kaget jujur,2025-11-12T09:48:32Z,0
@irineyuniarti99,Dam Care: Damkar very care❤,2025-11-12T09:47:51Z,7
@BrowosingAjabos,"menurut gw damkar  Gap/jarak kesenjangan masyarat itu sangat dekat, sehingga froporma atau kualitas mereka, sangat dekat dengan expetasi masyarakat . coba, uji coba selama 1-2 tahun , perbesar gap/jarak kesenjangn damkar dengan pasilitas gaji / tunjangan dan pangkat 4-5kali lipat dari umr jakarta sebagai patokan  . kalau kulitasnya menurun,berati masalah selama ini ,dari pejabat sampe institusi itu adalah gap/jarak gaji/tunjangan lebih besar berkali-kali lipat, dibanding masyarat bergaji UMR dengan patokan umr jakaeta -+ 5.5jt.",2025-11-12T09:47:44Z,0
@muhammadrifqimusyaffa,ternyata badan pemerintahan boleh ikut beriklan,2025-11-12T09:47:37Z,0
@FruitftrihdyhHdyah,Hahahahha bintang tamunya sangat di luar prediksi 😮😂,2025-11-12T09:47:35Z,0
@beazphilly8208,"Ternyata si septian damkar mantap boss, btw dia konten kreator fitness dulu badan dia kerempeng bgt. Ada channel yt nya kalo ga salah",2025-11-12T09:46:39Z,3
@ghannhf2726,"anjir, kenapa gua nonton 1 pelawak dan 2 petugas damkar nangis dah",2025-11-12T09:45:43Z,0
@pslmaa,ada aja punchline nya heran 😭😭,2025-11-12T09:44:27Z,0
@rifdaadistyfitriana29,Klo manggil damkar tuh bayar ga sih?,2025-11-12T09:42:57Z,0
@류_솔,Kamu terlihat luar biasa 💖 Kode Karaktermu pasti tipe-N ✨,2025-11-12T09:42:54Z,0
@우미현1982,I love the video so much ✨ I wonder what the character code is 👀,2025-11-12T09:42:52Z,0
@구민규W,You seem like an N-type night character 😉 Would you share your character code with us?,2025-11-12T09:42:52Z,0
@Kang_nuy,"DAMKAR.... ""memadamkan""  KASUS RANDOM ",2025-11-12T09:42:46Z,0
@임승민1964,Video Anda membuat saya senang,2025-11-12T09:42:34Z,0
@곽서현1975,Menurutku ini adalah video yang menyenangkan,2025-11-12T09:42:33Z,0
@임승훈1951,Bagikan kode karakter Anda dengan kami,2025-11-12T09:42:21Z,0
@leeerrrreeeee,bintang tamu damkar tpi mejanya ada susu zee😂😂😂😂,2025-11-12T09:42:17Z,0
@hazelpartridge8960,"43:00 info penting banget tentang penggunaan APAR

Hormat setinggi-tingginya untuk crew damkar di seluruh Indonesia 
#NaikkanGajiDamkar",2025-11-12T09:41:54Z,7
@SMZ-n7b,Merinding semerinding merindingnyaa🥹🥹🥹 terimakasih terimakasihh damkarr the bestt🥹,2025-11-12T09:39:47Z,0
@YuniYuni-ld3hl,"Abang makasi yaaaa aku suka bgt sama podcast""kamu ❤",2025-11-12T09:39:38Z,0
@December-404,cita cita dari TK jadi damkar dan ternyata gw emang gak bisa masuk ternyata. Tinggi gw 160 bjir :\,2025-11-12T09:39:09Z,0
@Cindy_Ayu28,"1:02 Tugas bomba lebih dari itu, kerbau masuk parit, kucing atas pohon, ular masuk rumah, semua bomba kerjakan 😂😂",2025-11-12T09:39:04Z,70
@aggressive7,"Damkar resiko kerja sangat tinggi, harusnya gajinya 10juta bukan 6juta karna memertaruhkan nyawa.",2025-11-12T09:38:46Z,28
@mocacola22345,Ada petugas damkar gue klik 😂😂😂,2025-11-12T09:38:03Z,0
@TinyVideosRoom,"""Apapun laporan masyarakat, kita ga akan menganggap remeh"", sederhana tapi badan yang satu lagi bilang ""apaan sih saya ga ikutan begitu, urus aja sendiri"" wkwkkw",2025-11-12T09:37:47Z,21
@Kiseekii,Pedamkar Kedamkaran,2025-11-12T09:37:27Z,0
@papasett24,keren bang Damkar,2025-11-12T09:36:27Z,0
@KijidSatu,"di titik ini harusnya polisi malu, disaat negara negara lain di  luar negeri peran polisi itu mirip damkar di indonesia",2025-11-12T09:36:14Z,2066
@Iqbal_zzz1,Coba kalo podcastnya sama instansi yang ono pasti gak bakal seseru ini obrolannya 😂,2025-11-12T09:36:12Z,8
@alindanaitboho,kayanya lucu deh kalau buat film tentang  damkar 🤣🤣🤣🤣🤣,2025-11-12T09:35:57Z,0
@rahayuhendriani6735,"Semangat damkar , tetap jaya kereenn bangett❤",2025-11-12T09:35:35Z,0
@ArielClayton-i5n,FOYA-FOYA juga seru banget gara-gara PuIauwin,2025-11-12T09:35:31Z,0
@KellyHunter-q1i,Suasana hati bisa berubah setelah buka P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?,2025-11-12T09:35:12Z,0
@CourtneyWhite-j3n,"Dulu skeptis, sekarang malah betah diP͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?",2025-11-12T09:35:08Z,0
@StevenJacobs-i3g,"Dibilang random, padahal rutin ke P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?",2025-11-12T09:34:57Z,0
@KevinHamilton-w9r,Isi waktu kosong? Paling enak ya di P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?,2025-11-12T09:34:53Z,0
@AnnPena-c8t,"Kalo hidup mulai bosen, gue keP͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?",2025-11-12T09:34:49Z,0
@HeatherHobbs-n5e,Gak jenuh kalau ada P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟? di sela hari.,2025-11-12T09:34:49Z,0
@StephanieSwanson-i5j,"Bukan ngebet, tapi nyaman di P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?",2025-11-12T09:34:44Z,0
@n_nap,eh tumben gada judol,2025-11-12T09:34:42Z,0
@dewisrisulastri7877,Klo minta tolong ke damkar itu bayar g sih?,2025-11-12T09:34:17Z,0
@syaifurrizal30,Bang Radit kok gak semangat pas bahas tinggi badan,2025-11-12T09:34:15Z,0
@CynthiaSosa-p9q,Rame-nya beda kalo diP͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?,2025-11-12T09:34:05Z,0
@dhiyamuhammadellabib9263,Polisi mane mau.. Kudu gede pelicinnya..,2025-11-12T09:33:34Z,0
@SpencerJennings-f1d,Hari jelek bisa jadi enak gara-gara ͟PU͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?,2025-11-12T09:33:31Z,0
@SusanCoxDDS,"Niat awal nyari hiburan, nyangkut di ͟PU͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?",2025-11-12T09:33:31Z,0
@DeniseHopkins-t4o,Mood booster gue? Buka 🅿︎🆄🅻🅰︎🆄🆆🅸🅽︎ bentar.,2025-11-12T09:33:21Z,0
@muhammadnizar7215,"DAMKAR❌
DAMCARE✔️",2025-11-12T09:33:17Z,441
@ChristinaZimmerman-f9n,Gokil parah! WD lagi-lagi di P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?,2025-11-12T09:33:10Z,0
@ChristineWhite-w2k,eh barusan juga dapet nih dari𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 😁”,2025-11-12T09:33:10Z,0
@LoriReese-j8x,"lagi gabut, ya ke P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟? lah.",2025-11-12T09:33:05Z,0
@PenrodFilyukov-d1w,"Cuan gak ada abisnya, cuma di P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?",2025-11-12T09:32:58Z,0
@CassandraGardner-t8u,apalagi ini 07:01 Ｐ ＵＬ Ａ Ｕ W I N ⚡,2025-11-12T09:32:56Z,0
@tiwipebriyanti5256,"bang aku suka podcast yg random2 gini, lebih seru denger cerita2nya",2025-11-12T09:32:45Z,0
@Al-jx6zl,Damcare ❤,2025-11-12T09:32:45Z,0
@matthewsgillian,01:12 P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?tempat kabur dari kenyataan,2025-11-12T09:32:43Z,0
@rizansanto2918,"angle kameranya bikin Bang Radit jadi kecil, kayak podcast raksasa sama kurcaci",2025-11-12T09:32:36Z,105
@JulieHarrison-b3c,03:47 P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?tempat pelarian yang lumayan waras,2025-11-12T09:32:36Z,0
@JoshuaHerring-d2s,05:35 P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟? tempat ngadu nasib wkwkw,2025-11-12T09:32:21Z,0
@pandu4438,Respect,2025-11-12T09:31:38Z,0
@SeaPapeda,"Terima Kasih bang Radit sudah mengundang Damkar kesini, karena mereka ini jarang terekpose tapi punya hasil kerja nyata, next undang professor yg ngerti soal kimia atau collab bareng fahjrul fx di youtube tuk ngebahas yg radiasi udang biar semakin jelas kenapa bisa ada dan nambah ilmu kebang radit dan penontonnya juga hehehe.

Dan bang Radit kalo mau bisa kali main-main ke markas damkar dan ikutin demo mereka disnaa buat sarana edukasi bersama juga. Ntah bareng komika juga maupun tim bang radit sendiri, biar semakin banyak yg bisa tanggap tentang harus bagaimana dari kondisi A B C D",2025-11-12T09:30:03Z,1
@NamQuáchBạch.6207,"Dibilang random, padahal rutin ke P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?",2025-11-12T09:29:56Z,0
@siskasuharyati98,Radit terlihat terhibur sekali jieyrsssss,2025-11-12T09:29:47Z,0
@blmtau839,"""jadi ya intinya, kita hadir, kita hadir dulu untuk masyarakat""",2025-11-12T09:29:44Z,0
@RezialdiCholidin,Naikin gaji damkar !!!,2025-11-12T09:27:58Z,1
@NamĐức_6924,Mood booster gue? Buka 🅿︎🆄🅻🅰︎🆄🆆🅸🅽︎ bentar.,2025-11-12T09:27:42Z,0
@ateezcrescendo,Apa itu isilop??? Damkar donggg😎😎,2025-11-12T09:27:12Z,0
@noname-tf3sg,Fiks bg Radit harus main ke damkar sihh😂,2025-11-12T09:27:12Z,2
@abittppp,the police will never be able to😅,2025-11-12T09:27:05Z,0
@sukaskinkeran,pahlawan kita yg sebenarnya ❤,2025-11-12T09:27:02Z,0
@nguin12,Makasi pak damkarrr❤❤,2025-11-12T09:27:01Z,0
@muhadzdzibazmi_7285,Firefighters are more useful than police officers.,2025-11-12T09:26:50Z,0
@ryugamine0102,superhero in real life,2025-11-12T09:26:48Z,0
@galihmukti_,Naikkan gaji damkaarr,2025-11-12T09:26:10Z,3
@MaiPhuongrwb2je_287,05:35 P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟? tempat ngadu nasib wkwkw,2025-11-12T09:25:48Z,0
@Bình_Lê_Nguyệt,Rame-nya beda kalo diP͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?,2025-11-12T09:25:26Z,0
@Muvi_Nfl,bang lu sekilas kek pake greenscreen cuma di tempel aja disitu T_T,2025-11-12T09:24:47Z,0
@muhammadrifaialghifari7613,nonton series 9-1-1 lone star makin cinta sama damkar,2025-11-12T09:24:35Z,0
@hoàngtônthanh35,Hari jelek bisa jadi enak gara-gara ͟PU͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?,2025-11-12T09:24:17Z,0
@rezafauzi-,umam kemana nih umam? hehe,2025-11-12T09:23:58Z,0
@willynova9089,kok polisi tidak bisa kayak gitu ya ?,2025-11-12T09:23:38Z,0
@mongsieur22,NAIKKAN GAJI DAMKAR!!!,2025-11-12T09:23:31Z,0
@rizkyputra148,Bang Radit kek nya lebih seru podcast nya undang bintang tamu sesuai dengan profesi nya...banyak banget yng bisa di ulik dan banyak dapet cerita yng bermanfaat dan kadang di luar nalar,2025-11-12T09:23:11Z,0
@tùngviênhoàng65,Suasana hati bisa berubah setelah buka P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?,2025-11-12T09:23:02Z,0
@syifamutia,Ngundang pahlawan sesungguhnya,2025-11-12T09:23:01Z,0
@TiênHồMinh.1382,"Dulu skeptis, sekarang malah betah diP͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?",2025-11-12T09:22:59Z,0
@Tùng_Tôn_Hạ,Isi waktu kosong? Paling enak ya di P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?,2025-11-12T09:22:56Z,0
@miraclechanel5546,kerennn,2025-11-12T09:22:36Z,0
@KhánhNgôQuốc_7583,"Kalo hidup mulai bosen, gue keP͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?",2025-11-12T09:22:35Z,0
@yippie_yeee,"Udah w duga, pasti apar Bang Radit belinya di Mas Anca 🤣🤣🤣",2025-11-12T09:22:32Z,0
@YenNhu_868,Gak jenuh kalau ada P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟? di sela hari.,2025-11-12T09:22:26Z,0
@tùngquáchhạ89,"Bukan ngebet, tapi nyaman di P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?",2025-11-12T09:22:20Z,0
@harispratama2074,"Keren bang radit sudah mengundang damkar, salut🙌",2025-11-12T09:21:37Z,0
@Xuân-Ninh-Hồng,"Niat awal nyari hiburan, nyangkut di ͟PU͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?",2025-11-12T09:21:21Z,0
@Mudayanah-u2u,KENAPA GA UNDANG ISILOP WOYY,2025-11-12T09:21:06Z,0
@iqbalandr1414,w for damkar,2025-11-12T09:21:03Z,0
@ThảoTrịnhHoàng_9331,"P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?bikin untung tiap hari, WD jalan terus!",2025-11-12T09:20:42Z,0
@minhkhúchạ1996,Gokil parah! WD lagi-lagi di P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?,2025-11-12T09:20:35Z,0
@tuyếtlâmhồng1961,FOYA-FOYA juga seru banget gara-gara PuIauwin,2025-11-12T09:20:35Z,0
@diahcipta5303,"Waktu saya kecil cita2 saya jd petugas damkar. Tapi krn saya perempuan akhirnya pupuslah harapan. Awal tertarik sm damkar pas nonton di TVRI (waktu itu st.TV cuma 1 itu) ada acara Rescue 911 dan melibatkan damkar Amerika. Begitu lihat mobil damkar yg gede kekar dan berwarna merah itu saya lgs terpesona 😍 (bahkan smpe skrg kl ada mobil damkar lewat suka yg...waaahhh kerennya) coba saya laki2 😂 saya psti jd petugas damkar, akhirnya skrg saya jd irt saja 😊",2025-11-12T09:20:35Z,1
@LinhChi9yfmw1_636,"lagi gabut, ya ke P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟? lah.",2025-11-12T09:20:22Z,0
@TrâmNhật.8023,apalagi ini 07:01 Ｐ ＵＬ Ａ Ｕ W I N ⚡️,2025-11-12T09:20:16Z,0
@BANGPICO86,Pahlawan masyarakat❤❤❤,2025-11-12T09:20:15Z,1
@Minh_Viên_Mai,eh barusan juga dapet nih dari𝓟𝓤𝓛𝓐𝓤𝓦𝓘𝓝 😁”,2025-11-12T09:20:06Z,0
@việtđoànhồng1965,"Cuan gak ada abisnya, cuma di P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?",2025-11-12T09:20:00Z,0
@gataumaunyaapa,ngundang badan satu lagi keknya menarik,2025-11-12T09:19:53Z,1
@khánhbùinhật15,03:47 P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?tempat pelarian yang lumayan waras,2025-11-12T09:19:47Z,0
@qNuỳnhthẩmthu,01:12 P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?tempat kabur dari kenyataan,2025-11-12T09:19:35Z,0
@sahivatv2517,Martabat damkar jauh lebih baik daripada sebelah .cinta damkar Indonesia 🥰,2025-11-12T09:18:52Z,1
